0101111000110010011100001	1.93198897746	7.2415106619	0.210605445404
0101110000001001100011101	2.01184424665	10.2765345046	0.163719257631
0000000100110010101001100	1.77960887662	8.66476258722	0.170389274527
0111011000101011111101001	1.95479133307	5.45118221418	0.26394792266
0110111100100111111111101	2.05947390378	3.95753551415	0.342275333265
0011111110000111111101000	2.02499698514	5.61514643881	0.26504698574
0001000100000110100000000	1.75724879245	11.7161594703	0.130423479953
0111101010101011101110011	2.11022919687	5.78026644025	0.267439371862
1111111000100111101100001	2.0050337921	6.06437548199	0.24847342897
1000010100101011111101010	1.9845358736	5.00330942164	0.283998255507
1111110100110011011101000	2.02895719959	5.68916731839	0.26288215419
1011111111100111001011111	2.19483324473	4.38576754184	0.333530830378
0111111000011010001101000	1.94919681437	9.60381368423	0.168717652823
1111100011000011101001111	2.13876215254	5.90250214189	0.265973368643
1100011100000011000001000	1.94543139847	10.5788900183	0.155332279789
1100011000010010011110001	2.05474804558	8.26804904251	0.199049543263
0000010111110010011000000	1.96650396801	6.34153362043	0.236698973383
0110111100000001100100000	1.85401529253	10.3908028516	0.15141223583
1101110000110010111100000	1.98617203573	6.90240560831	0.223452178208
1110100011100010111111110	2.17731213048	4.59255618346	0.321618092038
1111111101111111101001000	2.12874158257	4.69583929329	0.311922683794
0000010100000100001011100	1.90861140905	12.5267173239	0.132218077215
1000000111111010000000110	2.11261820439	6.75950310105	0.238118723996
1110010100011010011001011	2.0436864554	6.55135255125	0.237775122814
0000000101001010000001010	1.90495047824	11.3187794335	0.144055458706
0110010000100100101100000	1.82464899476	10.9350890184	0.143000506192
1011111000110111100111000	2.09931440246	6.58002130548	0.241875008999
0001100000110010100100111	1.93978171118	8.69288860763	0.18243598767
0001010100100100000000010	1.84195045421	11.0907014826	0.142426353327
0111010000001010111101000	1.90205487671	8.42132783427	0.184247250147
0100010111111111111100001	2.0632911366	3.17215755502	0.394100154186
1111010100111001001111001	2.0974883793	6.70529146486	0.238275682958
0001011010100110101100000	1.94606978746	8.39362076756	0.188213542476
0000000000100010111000100	1.6654490893	9.02551534936	0.155780996079
0101111100110010011110001	2.03218240503	5.93407951623	0.255098617785
1111101000000110001100101	2.01187015066	9.92765874577	0.168504986094
0101100000000001010001001	1.85008233719	11.5409521205	0.138158283666
0000000010100010100000110	1.84146061937	9.76908258208	0.158602451877
1000010101000011100001110	2.06527178653	7.96338980832	0.205936930566
1111011011111111110111111	2.21452816674	2.33303278679	0.486970529778
0000000110110001110000000	1.86957858545	7.68902941795	0.195591092844
0100000100110101101001100	1.91112545783	8.11672591569	0.190581749434
0111111100110001000100101	1.98163055758	8.18860435204	0.19484609502
0001010101011011101001110	2.05028011344	7.0286233489	0.22582904664
1111111111101111011100011	2.15152054521	3.31071015467	0.393890456743
1010011000111011001101111	2.06100497083	6.87195661776	0.230719112625
0011000000010000010100000	1.79916927213	13.1851760456	0.120069928581
0000011010000110001000000	1.84367999984	12.5576011938	0.128021942982
0010011110100011010001100	2.01891244834	6.95443242647	0.224989953747
0110011001000111000000000	1.96234138431	12.1020919736	0.139525093856
0111111001000000110000101	2.03848819819	9.45868046087	0.177303496073
0000100000100000011100100	1.81101379859	10.8190623368	0.143388985085
0001010011000101101101001	2.02434358479	8.02116994775	0.201517182595
0000000011011011001010101	2.05039043553	7.93720370877	0.20529372799
0010000100001000011010110	1.98304961117	10.3082338083	0.161337880146
0101111000100000001100001	1.85083020573	10.7702240485	0.14664624432
1011100100100011100101110	2.01721908895	6.23935233088	0.244316797661
1000011111100010001010101	2.14489065622	6.34042608666	0.252776734353
0110000100000000010000100	1.83215180126	11.8639645267	0.133771629665
1000010100100000101000101	1.93955092448	9.77217324962	0.165607633483
0101100011101111101010000	2.10392516523	5.74845972609	0.267934544008
1111110100101101011100010	2.02635092972	6.2140414205	0.245904666137
1100111100110111111101011	2.06105123764	3.56000404868	0.36666624551
0110011000000101101011110	2.02844829231	9.49882819112	0.175969431741
0011000000000000000001111	1.89093889923	15.3803154844	0.109484745997
0111110101011011111110100	2.1244855424	5.25053992312	0.288064841584
0111110111101011011101101	2.09879719451	4.15266090794	0.335729226705
0111111111000110101110100	2.13339894171	5.90111166091	0.265529420176
0111100001000000101000001	1.96085094041	12.7281646144	0.133490970385
0100000001001111101001001	1.98236600812	8.79027581943	0.184018557365
0000010100100010110000100	1.79933260137	7.94227311972	0.184705956378
0111100000101011011100001	1.90042206385	7.3406764103	0.205648935477
0101100111100100011100000	2.01806283787	6.45607515077	0.238143731029
0111110000011010111010001	2.02346751627	7.10589088129	0.221644000395
0000100000111001001110001	1.96013075579	9.87466326065	0.165624408255
1110111101111001111100000	2.11044421635	5.38706989366	0.281485861232
0000001100000000000111001	1.92591265089	13.0819722093	0.128326720843
0000000010011110001110100	2.0233987541	10.1932001578	0.165627010324
0111100101101011111100011	2.04402976181	4.50767069806	0.311984617479
0000000010000011100010100	1.89656143003	10.6096417597	0.151649657475
1011110100101010110000000	1.98507322156	7.09943754453	0.218511846446
0111000101110011111100000	2.0055103365	5.47504073235	0.268096603851
